station,train_no,destination,expected_arr,time_to_station,tfl_status,time
WIP,055,Wimbledon,2026-07-21T15:24:19Z,229,Good Service,2026-07-21 15:22:00.550782+00:00
WIP,072,Wimbledon,2026-07-21T15:21:19Z,49,Good Service,2026-07-21 15:22:00.553851+00:00
WIP,073,Wimbledon,2026-07-21T15:29:49Z,559,Good Service,2026-07-21 15:22:00.556363+00:00
WIP,074,Wimbledon,2026-07-21T15:37:49Z,1039,Good Service,2026-07-21 15:22:00.558458+00:00
WIP,075,Wimbledon,2026-07-21T15:47:49Z,1639,Good Service,2026-07-21 15:22:00.561263+00:00
SFS,045,Wimbledon,2026-07-21T15:33:59Z,783,Good Service,2026-07-21 15:22:00.692905+00:00
SFS,055,Wimbledon,2026-07-21T15:22:29Z,93,Good Service,2026-07-21 15:22:00.695865+00:00
SFS,073,Wimbledon,2026-07-21T15:26:59Z,363,Good Service,2026-07-21 15:22:00.700177+00:00
SFS,074,Wimbledon,2026-07-21T15:36:59Z,963,Good Service,2026-07-21 15:22:00.702985+00:00
SFS,075,Wimbledon,2026-07-21T15:46:59Z,1563,Good Service,2026-07-21 15:22:00.705089+00:00
EPY,045,Wimbledon,2026-07-21T15:32:59Z,748,Good Service,2026-07-21 15:22:00.870880+00:00
EPY,055,Wimbledon,2026-07-21T15:20:53Z,22,Good Service,2026-07-21 15:22:00.873146+00:00
EPY,073,Wimbledon,2026-07-21T15:26:29Z,358,Good Service,2026-07-21 15:22:00.875468+00:00
EPY,074,Wimbledon,2026-07-21T15:35:59Z,928,Good Service,2026-07-21 15:22:00.877266+00:00
EPY,075,Wimbledon,2026-07-21T15:45:59Z,1528,Good Service,2026-07-21 15:22:00.880434+00:00
PYB,045,Wimbledon,2026-07-21T15:29:58Z,516,Good Service,2026-07-21 15:22:02.145224+00:00
PYB,073,Wimbledon,2026-07-21T15:23:28Z,126,Good Service,2026-07-21 15:22:02.148657+00:00
PYB,074,Wimbledon,2026-07-21T15:32:58Z,696,Good Service,2026-07-21 15:22:02.156483+00:00
PYB,075,Wimbledon,2026-07-21T15:42:58Z,1296,Good Service,2026-07-21 15:22:02.160465+00:00
PSG,045,Wimbledon,2026-07-21T15:27:59Z,397,Good Service,2026-07-21 15:22:02.393002+00:00
PSG,074,Wimbledon,2026-07-21T15:30:59Z,577,Good Service,2026-07-21 15:22:02.397551+00:00
PSG,075,Wimbledon,2026-07-21T15:40:59Z,1177,Good Service,2026-07-21 15:22:02.401706+00:00
FBY,045,Wimbledon,2026-07-21T15:23:58Z,180,Good Service,2026-07-21 15:22:02.499428+00:00
FBY,074,Wimbledon,2026-07-21T15:27:58Z,420,Good Service,2026-07-21 15:22:02.503623+00:00
FBY,075,Wimbledon,2026-07-21T15:39:58Z,1140,Good Service,2026-07-21 15:22:02.507296+00:00
WIP,045,Wimbledon,2026-07-21T15:36:57Z,914,Good Service,2026-07-21 15:22:23.399311+00:00
WIP,055,Wimbledon,2026-07-21T15:24:27Z,164,Good Service,2026-07-21 15:22:23.405286+00:00
WIP,073,Wimbledon,2026-07-21T15:28:57Z,434,Good Service,2026-07-21 15:22:23.409200+00:00
WIP,074,Wimbledon,2026-07-21T15:37:56Z,973,Good Service,2026-07-21 15:22:23.411280+00:00
WIP,075,Wimbledon,2026-07-21T15:48:56Z,1633,Good Service,2026-07-21 15:22:23.412875+00:00
SFS,045,Wimbledon,2026-07-21T15:34:57Z,794,Good Service,2026-07-21 15:22:23.552969+00:00
SFS,055,Wimbledon,2026-07-21T15:23:27Z,104,Good Service,2026-07-21 15:22:23.558118+00:00
SFS,073,Wimbledon,2026-07-21T15:26:57Z,314,Good Service,2026-07-21 15:22:23.562737+00:00
SFS,074,Wimbledon,2026-07-21T15:36:57Z,914,Good Service,2026-07-21 15:22:23.565511+00:00
SFS,075,Wimbledon,2026-07-21T15:46:56Z,1513,Good Service,2026-07-21 15:22:23.567843+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,733,Good Service,2026-07-21 15:22:23.977072+00:00
EPY,073,Wimbledon,2026-07-21T15:25:56Z,253,Good Service,2026-07-21 15:22:23.979204+00:00
EPY,074,Wimbledon,2026-07-21T15:34:56Z,793,Good Service,2026-07-21 15:22:23.982164+00:00
EPY,075,Wimbledon,2026-07-21T15:45:56Z,1453,Good Service,2026-07-21 15:22:23.986619+00:00
PYB,045,Wimbledon,2026-07-21T15:29:58Z,541,Good Service,2026-07-21 15:22:24.086778+00:00
PYB,073,Wimbledon,2026-07-21T15:23:28Z,151,Good Service,2026-07-21 15:22:24.091643+00:00
PYB,074,Wimbledon,2026-07-21T15:32:58Z,721,Good Service,2026-07-21 15:22:24.094721+00:00
PYB,075,Wimbledon,2026-07-21T15:42:58Z,1321,Good Service,2026-07-21 15:22:24.097186+00:00
PSG,045,Wimbledon,2026-07-21T15:28:57Z,433,Good Service,2026-07-21 15:22:24.359671+00:00
PSG,074,Wimbledon,2026-07-21T15:29:57Z,493,Good Service,2026-07-21 15:22:24.362765+00:00
PSG,075,Wimbledon,2026-07-21T15:40:57Z,1153,Good Service,2026-07-21 15:22:24.365214+00:00
FBY,045,Wimbledon,2026-07-21T15:24:27Z,163,Good Service,2026-07-21 15:22:24.469084+00:00
FBY,074,Wimbledon,2026-07-21T15:27:57Z,373,Good Service,2026-07-21 15:22:24.473854+00:00
FBY,075,Wimbledon,2026-07-21T15:39:57Z,1093,Good Service,2026-07-21 15:22:24.476727+00:00
WIP,045,Wimbledon,2026-07-21T15:36:57Z,891,Good Service,2026-07-21 15:22:46.382636+00:00
WIP,055,Wimbledon,2026-07-21T15:24:27Z,141,Good Service,2026-07-21 15:22:46.387466+00:00
WIP,073,Wimbledon,2026-07-21T15:28:57Z,411,Good Service,2026-07-21 15:22:46.391822+00:00
WIP,074,Wimbledon,2026-07-21T15:37:56Z,950,Good Service,2026-07-21 15:22:46.395884+00:00
WIP,075,Wimbledon,2026-07-21T15:48:56Z,1610,Good Service,2026-07-21 15:22:46.398348+00:00
SFS,045,Wimbledon,2026-07-21T15:34:57Z,771,Good Service,2026-07-21 15:22:46.563084+00:00
SFS,055,Wimbledon,2026-07-21T15:23:27Z,81,Good Service,2026-07-21 15:22:46.567626+00:00
SFS,073,Wimbledon,2026-07-21T15:26:57Z,291,Good Service,2026-07-21 15:22:46.571671+00:00
SFS,074,Wimbledon,2026-07-21T15:36:57Z,891,Good Service,2026-07-21 15:22:46.575360+00:00
SFS,075,Wimbledon,2026-07-21T15:46:56Z,1490,Good Service,2026-07-21 15:22:46.578829+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,709,Good Service,2026-07-21 15:22:47.800428+00:00
EPY,073,Wimbledon,2026-07-21T15:25:56Z,229,Good Service,2026-07-21 15:22:47.804809+00:00
EPY,074,Wimbledon,2026-07-21T15:34:56Z,769,Good Service,2026-07-21 15:22:47.808791+00:00
EPY,075,Wimbledon,2026-07-21T15:45:56Z,1429,Good Service,2026-07-21 15:22:47.812296+00:00
PYB,045,Wimbledon,2026-07-21T15:30:56Z,528,Good Service,2026-07-21 15:22:47.930310+00:00
PYB,073,Wimbledon,2026-07-21T15:22:56Z,48,Good Service,2026-07-21 15:22:47.935259+00:00
PYB,074,Wimbledon,2026-07-21T15:31:57Z,589,Good Service,2026-07-21 15:22:47.938926+00:00
PYB,075,Wimbledon,2026-07-21T15:42:57Z,1249,Good Service,2026-07-21 15:22:47.941884+00:00
PSG,045,Wimbledon,2026-07-21T15:27:59Z,397,Good Service,2026-07-21 15:22:48.051025+00:00
PSG,074,Wimbledon,2026-07-21T15:30:59Z,577,Good Service,2026-07-21 15:22:48.056115+00:00
PSG,075,Wimbledon,2026-07-21T15:40:59Z,1177,Good Service,2026-07-21 15:22:48.059558+00:00
FBY,045,Wimbledon,2026-07-21T15:24:27Z,139,Good Service,2026-07-21 15:22:48.172605+00:00
FBY,074,Wimbledon,2026-07-21T15:27:57Z,349,Good Service,2026-07-21 15:22:48.181167+00:00
FBY,075,Wimbledon,2026-07-21T15:39:57Z,1069,Good Service,2026-07-21 15:22:48.192067+00:00
WIP,045,Wimbledon,2026-07-21T15:36:57Z,914,Good Service,2026-07-21 15:23:10.640960+00:00
WIP,055,Wimbledon,2026-07-21T15:24:27Z,164,Good Service,2026-07-21 15:23:10.644844+00:00
WIP,073,Wimbledon,2026-07-21T15:28:57Z,434,Good Service,2026-07-21 15:23:10.649619+00:00
WIP,074,Wimbledon,2026-07-21T15:37:56Z,973,Good Service,2026-07-21 15:23:10.653561+00:00
WIP,075,Wimbledon,2026-07-21T15:48:56Z,1633,Good Service,2026-07-21 15:23:10.657027+00:00
SFS,045,Wimbledon,2026-07-21T15:34:57Z,771,Good Service,2026-07-21 15:23:10.764320+00:00
SFS,055,Wimbledon,2026-07-21T15:23:27Z,81,Good Service,2026-07-21 15:23:10.768301+00:00
SFS,073,Wimbledon,2026-07-21T15:26:57Z,291,Good Service,2026-07-21 15:23:10.771949+00:00
SFS,074,Wimbledon,2026-07-21T15:36:57Z,891,Good Service,2026-07-21 15:23:10.775222+00:00
SFS,075,Wimbledon,2026-07-21T15:46:56Z,1490,Good Service,2026-07-21 15:23:10.778154+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,709,Good Service,2026-07-21 15:23:11.051110+00:00
EPY,073,Wimbledon,2026-07-21T15:25:56Z,229,Good Service,2026-07-21 15:23:11.055087+00:00
EPY,074,Wimbledon,2026-07-21T15:34:56Z,769,Good Service,2026-07-21 15:23:11.057373+00:00
EPY,075,Wimbledon,2026-07-21T15:45:56Z,1429,Good Service,2026-07-21 15:23:11.060074+00:00
PYB,045,Wimbledon,2026-07-21T15:30:34Z,482,Good Service,2026-07-21 15:23:12.584922+00:00
PYB,073,Wimbledon,2026-07-21T15:22:40Z,8,Good Service,2026-07-21 15:23:12.589185+00:00
PYB,074,Wimbledon,2026-07-21T15:32:34Z,602,Good Service,2026-07-21 15:23:12.592369+00:00
PYB,075,Wimbledon,2026-07-21T15:42:34Z,1202,Good Service,2026-07-21 15:23:12.595165+00:00
PSG,045,Wimbledon,2026-07-21T15:27:55Z,321,Good Service,2026-07-21 15:23:14.646849+00:00
PSG,074,Wimbledon,2026-07-21T15:29:55Z,441,Good Service,2026-07-21 15:23:14.650791+00:00
PSG,075,Wimbledon,2026-07-21T15:40:55Z,1101,Good Service,2026-07-21 15:23:14.654331+00:00
FBY,045,Wimbledon,2026-07-21T15:24:27Z,163,Good Service,2026-07-21 15:23:14.809336+00:00
FBY,074,Wimbledon,2026-07-21T15:27:57Z,373,Good Service,2026-07-21 15:23:14.815122+00:00
FBY,075,Wimbledon,2026-07-21T15:39:57Z,1093,Good Service,2026-07-21 15:23:14.819085+00:00
WIP,045,Wimbledon,2026-07-21T15:35:54Z,777,Good Service,2026-07-21 15:23:37.554843+00:00
WIP,055,Wimbledon,2026-07-21T15:25:24Z,147,Good Service,2026-07-21 15:23:37.559093+00:00
WIP,073,Wimbledon,2026-07-21T15:28:54Z,357,Good Service,2026-07-21 15:23:37.562395+00:00
WIP,074,Wimbledon,2026-07-21T15:37:54Z,897,Good Service,2026-07-21 15:23:37.567642+00:00
WIP,075,Wimbledon,2026-07-21T15:48:54Z,1557,Good Service,2026-07-21 15:23:37.571662+00:00
SFS,045,Wimbledon,2026-07-21T15:34:55Z,717,Good Service,2026-07-21 15:23:37.897433+00:00
SFS,055,Wimbledon,2026-07-21T15:23:25Z,27,Good Service,2026-07-21 15:23:37.902048+00:00
SFS,073,Wimbledon,2026-07-21T15:27:25Z,267,Good Service,2026-07-21 15:23:37.906152+00:00
SFS,074,Wimbledon,2026-07-21T15:36:55Z,837,Good Service,2026-07-21 15:23:37.909491+00:00
SFS,075,Wimbledon,2026-07-21T15:46:55Z,1437,Good Service,2026-07-21 15:23:37.912689+00:00
EPY,045,Wimbledon,2026-07-21T15:32:55Z,597,Good Service,2026-07-21 15:23:38.287102+00:00
EPY,073,Wimbledon,2026-07-21T15:25:55Z,177,Good Service,2026-07-21 15:23:38.290532+00:00
EPY,074,Wimbledon,2026-07-21T15:34:55Z,717,Good Service,2026-07-21 15:23:38.293489+00:00
EPY,075,Wimbledon,2026-07-21T15:45:55Z,1377,Good Service,2026-07-21 15:23:38.297832+00:00
PYB,045,Wimbledon,2026-07-21T15:30:54Z,476,Good Service,2026-07-21 15:23:38.492327+00:00
PYB,073,Wimbledon,2026-07-21T15:23:00Z,2,Good Service,2026-07-21 15:23:38.496613+00:00
PYB,074,Wimbledon,2026-07-21T15:31:54Z,536,Good Service,2026-07-21 15:23:38.501318+00:00
PYB,075,Wimbledon,2026-07-21T15:42:54Z,1196,Good Service,2026-07-21 15:23:38.505335+00:00
PSG,045,Wimbledon,2026-07-21T15:27:55Z,321,Good Service,2026-07-21 15:23:38.699558+00:00
PSG,074,Wimbledon,2026-07-21T15:29:55Z,441,Good Service,2026-07-21 15:23:38.703901+00:00
PSG,075,Wimbledon,2026-07-21T15:40:55Z,1101,Good Service,2026-07-21 15:23:38.707657+00:00
FBY,045,Wimbledon,2026-07-21T15:24:27Z,139,Good Service,2026-07-21 15:23:38.809333+00:00
FBY,074,Wimbledon,2026-07-21T15:27:57Z,349,Good Service,2026-07-21 15:23:38.813578+00:00
FBY,075,Wimbledon,2026-07-21T15:39:57Z,1069,Good Service,2026-07-21 15:23:38.816913+00:00
WIP,045,Wimbledon,2026-07-21T15:35:54Z,753,Good Service,2026-07-21 15:24:01.267671+00:00
WIP,055,Wimbledon,2026-07-21T15:25:24Z,123,Good Service,2026-07-21 15:24:01.271595+00:00
WIP,073,Wimbledon,2026-07-21T15:28:54Z,333,Good Service,2026-07-21 15:24:01.275112+00:00
WIP,074,Wimbledon,2026-07-21T15:37:54Z,873,Good Service,2026-07-21 15:24:01.278104+00:00
WIP,075,Wimbledon,2026-07-21T15:48:54Z,1533,Good Service,2026-07-21 15:24:01.282589+00:00
SFS,045,Wimbledon,2026-07-21T15:34:55Z,693,Good Service,2026-07-21 15:24:01.828314+00:00
SFS,055,Wimbledon,2026-07-21T15:23:25Z,3,Good Service,2026-07-21 15:24:01.833081+00:00
SFS,073,Wimbledon,2026-07-21T15:27:25Z,243,Good Service,2026-07-21 15:24:01.835997+00:00
SFS,074,Wimbledon,2026-07-21T15:36:55Z,813,Good Service,2026-07-21 15:24:01.838712+00:00
SFS,075,Wimbledon,2026-07-21T15:46:55Z,1413,Good Service,2026-07-21 15:24:01.841135+00:00
EPY,045,Wimbledon,2026-07-21T15:32:55Z,597,Good Service,2026-07-21 15:24:01.951615+00:00
EPY,073,Wimbledon,2026-07-21T15:25:55Z,177,Good Service,2026-07-21 15:24:01.956633+00:00
EPY,074,Wimbledon,2026-07-21T15:34:55Z,717,Good Service,2026-07-21 15:24:01.959634+00:00
EPY,075,Wimbledon,2026-07-21T15:45:55Z,1377,Good Service,2026-07-21 15:24:01.963168+00:00
PYB,045,Wimbledon,2026-07-21T15:30:34Z,482,Good Service,2026-07-21 15:24:02.140145+00:00
PYB,073,Wimbledon,2026-07-21T15:22:40Z,8,Good Service,2026-07-21 15:24:02.142608+00:00
PYB,074,Wimbledon,2026-07-21T15:32:34Z,602,Good Service,2026-07-21 15:24:02.146042+00:00
PYB,075,Wimbledon,2026-07-21T15:42:34Z,1202,Good Service,2026-07-21 15:24:02.148573+00:00
PSG,045,Wimbledon,2026-07-21T15:27:55Z,272,Good Service,2026-07-21 15:24:03.478554+00:00
PSG,074,Wimbledon,2026-07-21T15:29:55Z,392,Good Service,2026-07-21 15:24:03.483565+00:00
PSG,075,Wimbledon,2026-07-21T15:40:55Z,1052,Good Service,2026-07-21 15:24:03.487593+00:00
FBY,045,Wimbledon,2026-07-21T15:24:25Z,61,Good Service,2026-07-21 15:24:03.887138+00:00
FBY,074,Wimbledon,2026-07-21T15:27:55Z,271,Good Service,2026-07-21 15:24:03.891510+00:00
FBY,075,Wimbledon,2026-07-21T15:39:55Z,991,Good Service,2026-07-21 15:24:03.893931+00:00
WIP,045,Wimbledon,2026-07-21T15:35:54Z,777,Good Service,2026-07-21 15:24:25.186214+00:00
WIP,055,Wimbledon,2026-07-21T15:25:24Z,147,Good Service,2026-07-21 15:24:25.189255+00:00
WIP,073,Wimbledon,2026-07-21T15:28:54Z,357,Good Service,2026-07-21 15:24:25.191307+00:00
WIP,074,Wimbledon,2026-07-21T15:37:54Z,897,Good Service,2026-07-21 15:24:25.193177+00:00
WIP,075,Wimbledon,2026-07-21T15:48:54Z,1557,Good Service,2026-07-21 15:24:25.196632+00:00
SFS,045,Wimbledon,2026-07-21T15:34:56Z,671,Good Service,2026-07-21 15:24:25.390411+00:00
SFS,055,Wimbledon,2026-07-21T15:24:13Z,28,Good Service,2026-07-21 15:24:25.392878+00:00
SFS,073,Wimbledon,2026-07-21T15:26:26Z,161,Good Service,2026-07-21 15:24:25.396206+00:00
SFS,074,Wimbledon,2026-07-21T15:36:56Z,791,Good Service,2026-07-21 15:24:25.399001+00:00
SFS,075,Wimbledon,2026-07-21T15:47:56Z,1451,Good Service,2026-07-21 15:24:25.401829+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,610,Good Service,2026-07-21 15:24:26.556961+00:00
EPY,073,Wimbledon,2026-07-21T15:25:26Z,100,Good Service,2026-07-21 15:24:26.560733+00:00
EPY,074,Wimbledon,2026-07-21T15:35:56Z,730,Good Service,2026-07-21 15:24:26.563814+00:00
EPY,075,Wimbledon,2026-07-21T15:46:56Z,1390,Good Service,2026-07-21 15:24:26.566858+00:00
PYB,045,Wimbledon,2026-07-21T15:30:54Z,476,Good Service,2026-07-21 15:24:26.668714+00:00
PYB,073,Wimbledon,2026-07-21T15:23:00Z,2,Good Service,2026-07-21 15:24:26.671471+00:00
PYB,074,Wimbledon,2026-07-21T15:31:54Z,536,Good Service,2026-07-21 15:24:26.674512+00:00
PYB,075,Wimbledon,2026-07-21T15:42:54Z,1196,Good Service,2026-07-21 15:24:26.677272+00:00
PSG,045,Wimbledon,2026-07-21T15:28:56Z,309,Good Service,2026-07-21 15:24:26.795776+00:00
PSG,074,Wimbledon,2026-07-21T15:30:56Z,429,Good Service,2026-07-21 15:24:26.802669+00:00
PSG,075,Wimbledon,2026-07-21T15:41:56Z,1089,Good Service,2026-07-21 15:24:26.808433+00:00
FBY,045,Wimbledon,2026-07-21T15:25:25Z,98,Good Service,2026-07-21 15:24:26.923820+00:00
FBY,074,Wimbledon,2026-07-21T15:27:55Z,248,Good Service,2026-07-21 15:24:26.928048+00:00
FBY,075,Wimbledon,2026-07-21T15:39:55Z,968,Good Service,2026-07-21 15:24:26.931714+00:00
WIP,045,Wimbledon,2026-07-21T15:36:55Z,766,Good Service,2026-07-21 15:24:49.250819+00:00
WIP,055,Wimbledon,2026-07-21T15:25:25Z,76,Good Service,2026-07-21 15:24:49.255143+00:00
WIP,073,Wimbledon,2026-07-21T15:28:25Z,256,Good Service,2026-07-21 15:24:49.259000+00:00
WIP,074,Wimbledon,2026-07-21T15:38:55Z,886,Good Service,2026-07-21 15:24:49.263740+00:00
WIP,075,Wimbledon,2026-07-21T15:49:55Z,1546,Good Service,2026-07-21 15:24:49.267856+00:00
SFS,045,Wimbledon,2026-07-21T15:34:56Z,671,Good Service,2026-07-21 15:24:49.454360+00:00
SFS,055,Wimbledon,2026-07-21T15:24:13Z,28,Good Service,2026-07-21 15:24:49.457988+00:00
SFS,073,Wimbledon,2026-07-21T15:26:26Z,161,Good Service,2026-07-21 15:24:49.461202+00:00
SFS,074,Wimbledon,2026-07-21T15:36:56Z,791,Good Service,2026-07-21 15:24:49.464604+00:00
SFS,075,Wimbledon,2026-07-21T15:47:56Z,1451,Good Service,2026-07-21 15:24:49.469080+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,587,Good Service,2026-07-21 15:24:49.659726+00:00
EPY,073,Wimbledon,2026-07-21T15:25:26Z,77,Good Service,2026-07-21 15:24:49.664268+00:00
EPY,074,Wimbledon,2026-07-21T15:35:56Z,707,Good Service,2026-07-21 15:24:49.667653+00:00
EPY,075,Wimbledon,2026-07-21T15:46:56Z,1367,Good Service,2026-07-21 15:24:49.671349+00:00
PYB,045,Wimbledon,2026-07-21T15:30:56Z,407,Good Service,2026-07-21 15:24:49.864793+00:00
PYB,074,Wimbledon,2026-07-21T15:32:56Z,527,Good Service,2026-07-21 15:24:49.868981+00:00
PYB,075,Wimbledon,2026-07-21T15:43:56Z,1187,Good Service,2026-07-21 15:24:49.872582+00:00
PSG,045,Wimbledon,2026-07-21T15:28:56Z,286,Good Service,2026-07-21 15:24:50.051011+00:00
PSG,074,Wimbledon,2026-07-21T15:30:56Z,406,Good Service,2026-07-21 15:24:50.054855+00:00
PSG,075,Wimbledon,2026-07-21T15:41:56Z,1066,Good Service,2026-07-21 15:24:50.065328+00:00
FBY,045,Wimbledon,2026-07-21T15:25:25Z,98,Good Service,2026-07-21 15:24:50.171682+00:00
FBY,074,Wimbledon,2026-07-21T15:27:55Z,248,Good Service,2026-07-21 15:24:50.175410+00:00
FBY,075,Wimbledon,2026-07-21T15:39:55Z,968,Good Service,2026-07-21 15:24:50.178020+00:00
WIP,045,Wimbledon,2026-07-21T15:36:55Z,737,Good Service,2026-07-21 15:25:17.803945+00:00
WIP,055,Wimbledon,2026-07-21T15:25:25Z,47,Good Service,2026-07-21 15:25:17.807368+00:00
WIP,073,Wimbledon,2026-07-21T15:28:25Z,227,Good Service,2026-07-21 15:25:17.809380+00:00
WIP,074,Wimbledon,2026-07-21T15:38:55Z,857,Good Service,2026-07-21 15:25:17.812294+00:00
WIP,075,Wimbledon,2026-07-21T15:49:55Z,1517,Good Service,2026-07-21 15:25:17.815043+00:00
SFS,045,Wimbledon,2026-07-21T15:34:56Z,671,Good Service,2026-07-21 15:25:17.913728+00:00
SFS,055,Wimbledon,2026-07-21T15:24:13Z,28,Good Service,2026-07-21 15:25:17.917559+00:00
SFS,073,Wimbledon,2026-07-21T15:26:26Z,161,Good Service,2026-07-21 15:25:17.920383+00:00
SFS,074,Wimbledon,2026-07-21T15:36:56Z,791,Good Service,2026-07-21 15:25:17.922767+00:00
SFS,075,Wimbledon,2026-07-21T15:47:56Z,1451,Good Service,2026-07-21 15:25:17.925098+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,587,Good Service,2026-07-21 15:25:18.023825+00:00
EPY,073,Wimbledon,2026-07-21T15:25:26Z,77,Good Service,2026-07-21 15:25:18.026915+00:00
EPY,074,Wimbledon,2026-07-21T15:35:56Z,707,Good Service,2026-07-21 15:25:18.029619+00:00
EPY,075,Wimbledon,2026-07-21T15:46:56Z,1367,Good Service,2026-07-21 15:25:18.032344+00:00
PYB,045,Wimbledon,2026-07-21T15:29:59Z,320,Good Service,2026-07-21 15:25:19.823616+00:00
PYB,074,Wimbledon,2026-07-21T15:33:59Z,560,Good Service,2026-07-21 15:25:19.827360+00:00
PYB,075,Wimbledon,2026-07-21T15:41:58Z,1039,Good Service,2026-07-21 15:25:19.834348+00:00
PYB,076,Wimbledon,2026-07-21T15:46:58Z,1339,Good Service,2026-07-21 15:25:19.841997+00:00
PSG,045,Wimbledon,2026-07-21T15:28:56Z,309,Good Service,2026-07-21 15:25:19.942565+00:00
PSG,074,Wimbledon,2026-07-21T15:30:56Z,429,Good Service,2026-07-21 15:25:19.946137+00:00
PSG,075,Wimbledon,2026-07-21T15:41:56Z,1089,Good Service,2026-07-21 15:25:19.949052+00:00
FBY,045,Wimbledon,2026-07-21T15:24:53Z,13,Good Service,2026-07-21 15:25:20.072055+00:00
FBY,074,Wimbledon,2026-07-21T15:27:59Z,199,Good Service,2026-07-21 15:25:20.076462+00:00
FBY,075,Wimbledon,2026-07-21T15:39:59Z,919,Good Service,2026-07-21 15:25:20.080652+00:00
FBY,076,Wimbledon,2026-07-21T15:46:59Z,1339,Good Service,2026-07-21 15:25:20.084804+00:00
WIP,045,Wimbledon,2026-07-21T15:36:55Z,766,Good Service,2026-07-21 15:25:44.071986+00:00
WIP,055,Wimbledon,2026-07-21T15:25:25Z,76,Good Service,2026-07-21 15:25:44.076052+00:00
WIP,073,Wimbledon,2026-07-21T15:28:25Z,256,Good Service,2026-07-21 15:25:44.081031+00:00
WIP,074,Wimbledon,2026-07-21T15:38:55Z,886,Good Service,2026-07-21 15:25:44.084897+00:00
WIP,075,Wimbledon,2026-07-21T15:49:55Z,1546,Good Service,2026-07-21 15:25:44.088256+00:00
SFS,045,Wimbledon,2026-07-21T15:34:58Z,590,Good Service,2026-07-21 15:25:48.231875+00:00
SFS,073,Wimbledon,2026-07-21T15:26:28Z,80,Good Service,2026-07-21 15:25:48.235969+00:00
SFS,074,Wimbledon,2026-07-21T15:37:58Z,770,Good Service,2026-07-21 15:25:48.240261+00:00
SFS,075,Wimbledon,2026-07-21T15:46:58Z,1310,Good Service,2026-07-21 15:25:48.243916+00:00
SFS,076,Wimbledon,2026-07-21T15:50:58Z,1550,Good Service,2026-07-21 15:25:48.249030+00:00
EPY,045,Wimbledon,2026-07-21T15:33:56Z,587,Good Service,2026-07-21 15:25:48.436275+00:00
EPY,073,Wimbledon,2026-07-21T15:25:26Z,77,Good Service,2026-07-21 15:25:48.439766+00:00
EPY,074,Wimbledon,2026-07-21T15:35:56Z,707,Good Service,2026-07-21 15:25:48.443385+00:00
EPY,075,Wimbledon,2026-07-21T15:46:56Z,1367,Good Service,2026-07-21 15:25:48.449390+00:00
PYB,045,Wimbledon,2026-07-21T15:30:56Z,407,Good Service,2026-07-21 15:25:48.632209+00:00
PYB,074,Wimbledon,2026-07-21T15:32:56Z,527,Good Service,2026-07-21 15:25:48.636552+00:00
PYB,075,Wimbledon,2026-07-21T15:43:56Z,1187,Good Service,2026-07-21 15:25:48.639729+00:00
PSG,045,Wimbledon,2026-07-21T15:28:56Z,286,Good Service,2026-07-21 15:25:48.807955+00:00
PSG,074,Wimbledon,2026-07-21T15:30:56Z,406,Good Service,2026-07-21 15:25:48.811392+00:00
PSG,075,Wimbledon,2026-07-21T15:41:56Z,1066,Good Service,2026-07-21 15:25:48.814485+00:00
FBY,074,Wimbledon,2026-07-21T15:27:59Z,171,Good Service,2026-07-21 15:25:49.051391+00:00
FBY,075,Wimbledon,2026-07-21T15:39:59Z,891,Good Service,2026-07-21 15:25:49.055007+00:00
FBY,076,Wimbledon,2026-07-21T15:46:59Z,1311,Good Service,2026-07-21 15:25:49.057661+00:00
WIP,045,Wimbledon,2026-07-21T15:35:58Z,627,Good Service,2026-07-21 15:26:10.818802+00:00
WIP,055,Wimbledon,2026-07-21T15:26:28Z,57,Good Service,2026-07-21 15:26:10.822253+00:00
WIP,073,Wimbledon,2026-07-21T15:28:28Z,177,Good Service,2026-07-21 15:26:10.824673+00:00
WIP,074,Wimbledon,2026-07-21T15:39:58Z,867,Good Service,2026-07-21 15:26:10.827468+00:00
WIP,075,Wimbledon,2026-07-21T15:47:58Z,1347,Good Service,2026-07-21 15:26:10.830048+00:00
WIP,076,Wimbledon,2026-07-21T15:52:58Z,1647,Good Service,2026-07-21 15:26:10.832696+00:00
SFS,045,Wimbledon,2026-07-21T15:34:58Z,567,Good Service,2026-07-21 15:26:10.941105+00:00
SFS,073,Wimbledon,2026-07-21T15:26:28Z,57,Good Service,2026-07-21 15:26:10.943956+00:00
SFS,074,Wimbledon,2026-07-21T15:37:58Z,747,Good Service,2026-07-21 15:26:10.946474+00:00
SFS,075,Wimbledon,2026-07-21T15:46:58Z,1287,Good Service,2026-07-21 15:26:10.949388+00:00
SFS,076,Wimbledon,2026-07-21T15:50:58Z,1527,Good Service,2026-07-21 15:26:10.951670+00:00
EPY,045,Wimbledon,2026-07-21T15:32:59Z,448,Good Service,2026-07-21 15:26:11.155456+00:00
